AT	V	AP	RH	PE
10.06	39.61	1018.22	70.22	471.86
11.2	41.38	1021.65	61.89	476.87
8.99	36.66	1028.11	71.98	481.03
14.04	39.64	1011.09	87.22	472.31
8.26	40.96	1025.23	89.22	485.73
15.62	38.28	1014.5	77.01	465.7
10.41	44.68	1023.53	91.38	474.7
8.52	41.55	1002.09	86.81	483.63
17.8	62.26	1011.81	89.81	451.62
12.83	41.5	1013.12	86.07	470.87
10.15	41.14	1025.5	91.54	473.56
15.99	43.34	1014.2	78.66	465.96
18.34	44.63	1000.76	89.27	455.22
16.14	44.71	1014.83	39.41	468.88
11.44	34.03	1018.57	74.06	476.06
15.33	43.13	1015.41	53.17	466.86
10.17	40.1	1014.05	91.9	479.58
11.75	41.2	1012.7	89.86	475.35
16.34	42.28	1008.08	52.8	463.29
15.69	44.6	1014.06	61.51	462.07
14.79	44.06	1018.53	74.79	465.77
13.83	44.45	1021.5	68.75	462.6
14.24	41.16	1010.16	87	471
13.95	40.2	1013.18	90.77	464.79
16.23	43.69	1016.4	68.9	466.22
19.8	67.71	1005.58	69.65	446.03
8.68	41.82	1032.83	73.62	478.61
11.58	41.74	1020.41	74.09	478.06
9.51	39.22	1015.3	72.41	474.12
10.95	43.8	1022.61	63.46	473.2
13.08	43.14	1019.39	99.74	467.06
15.43	40.89	1010.63	73.03	468.35
15.29	44.88	1018.85	73.67	463.32
10.72	45	1023.22	86.95	480.62
5.74	37.8	1021.37	74.47	490.81
11.87	41.78	1012.97	64.79	470.84
15.11	45.01	1014.35	65.03	460.91
16.48	41.35	1005.61	89.07	465.64
14.85	44.63	1020.67	75.76	460.06
13.86	50.59	1019.2	97.22	467.23
7.68	42.85	1012.51	91.51	479.16
5.48	40.07	1019.63	65.62	495.76
15.77	41.79	1007.96	80.69	455.87
12.68	40.69	1014.46	79.77	475.37
18.15	41.23	993.82	61.21	456.32
8.99	41.26	1020.52	91.96	476.09
10.99	43.5	1021.1	93.64	469.34
19.64	56.53	1019.6	76.19	447.66
11.2	35.76	1019.24	64.59	473.33
11.3	25.36	1008.66	96.18	471.19
17.25	43.14	1018.34	76.17	462.8
5.57	42.85	1013.55	92.14	488.85
12.07	43.71	1025.53	85.62	472.32
15.06	39.3	1019.63	63.32	464.15
15.61	40.89	1010.48	80.26	467.3
10.33	40.6	1015	88.62	478.3
5.89	40.07	1018.99	63.13	493.9
11.52	40.8	1024.31	73.49	479.56
14.67	71.14	1019.84	77.72	458.8
17.46	53.29	1018.07	91.01	458.06
19.58	52.9	1017.46	64.64	458.28
12.27	41.17	1019.41	58.1	475.13
11.74	40.6	1013.91	90.57	473.84
9.6	41.82	1032.93	72.63	475.01
8.25	43.14	1011.3	87.1	479.95
12.27	43.8	1023.21	57	468.55
12.31	44.78	1011.15	77.34	468.29
13.61	42.34	1017.93	91.61	463.89
11.92	41.2	1016.99	81.24	476
4.99	41.03	1022.33	83.11	493.16
20.25	58.33	1013.25	68.92	448.93
13.27	42.28	1008.3	86.2	468.86
14.87	42.18	1015.23	74.41	465.89
13.25	34.03	1018.94	72.1	470.46
17.47	43.56	1014.15	54.71	460.87
15.27	56.89	1013.28	86.92	456.72
5.94	39.9	1007.84	86.33	485.86
6.65	40.77	1021.79	88.84	482.9
16.76	53.16	1014.13	81.87	457.98
6.22	39.33	1012.31	93.23	491.77
10.18	40.81	1015.79	81.42	475.13
16.5	53.29	1017.7	95.66	458.37
13.73	50.59	1020.44	85.54	459.6
15.62	35.4	1016.19	53.95	467.95
12.64	41.26	1020.79	83.66	465.78
19.2	61.27	1020.02	65.53	455.2
17.7	48.98	1015.79	83.18	454.41
9.42	41.4	1029.99	88.41	477.01
12.76	41.48	1014.06	70.34	461.61
5.99	35.79	1011.56	91.69	484.82
8.72	36.25	1029.31	85.73	479.94
6.4	39.9	1007.75	86.55	486.03
19.36	68.61	1010.85	94.87	454.5
16.44	53.82	1015.4	63.16	462.09
3.73	39.42	1024.4	82.42	488.58
19.08	58.59	1013.42	68.88	451.05
18.55	41.1	1002.02	65.16	459.97
13.42	40.35	1011.2	77	472.57
19.26	58.46	1015.74	84.64	450.66
19.12	45.01	1014	59.95	453.24
19.4	42.44	1013.19	58.63	459.76
18.62	61.27	1019.26	73.35	455.75
10.77	44.78	1012.87	84.16	470.66
11.44	34.03	1018.57	74.06	476.06
7.64	40.02	1031.58	71.19	479.43
16.61	25.88	1009.34	65.47	460.97
13.18	52.72	1024.67	75.96	468.36
20.01	68.63	1012.34	69.49	454.5
17.48	44.2	1018.89	61.51	457.15
6.76	36.25	1028.31	91.16	484.36
17.74	58.33	1013.55	81.8	446.01
13.74	39.35	1014.82	77.48	471.11
12.99	44	1025.22	90.27	470.93
11.49	39.22	1016.35	53.11	471.47
15.34	71.14	1019.79	77.56	457.1
12.93	36.71	1013.22	83.44	472.42
13.16	43.71	1024.44	85.68	469.06
18.12	50.16	1009.82	100.09	453.29
19.82	41.67	1012.92	51.92	456.87
16.74	41.16	1006.87	74.24	463
15.18	43.67	1011.59	92.58	467.74
16.3	39.63	1004.64	85.61	464.11
5.65	40.72	1022.46	85.17	487.09
4.71	42.07	1005.35	82.26	486.79
17.47	58.16	1016.36	82.26	456.97
13.76	45.08	1023.77	80.48	469.74
14.59	35.71	1015.19	54.13	469.32
17.51	58.86	1016.78	83.63	453.2
14.79	39.54	1007.25	82.54	469.23
19.72	51.19	1008.51	95.28	446.01
16.86	39.63	1004.47	83.5	466.68
12.05	40.55	1016.63	100.14	472.19
18.77	39.54	1009.39	63.35	458.58
16.09	44.2	1019.39	67.24	460.56
19.62	62.96	1020.76	76.53	456.02
19.58	50.12	1009.82	100.1	449.44
11.8	43.99	1020.86	98.44	466.75
16.56	42.99	1007.48	74.45	464.62
8.76	41.48	1018.49	74.98	474.3
16.57	63.31	1016.19	81.02	454.78
12.32	41.62	1012.88	88.88	464.72
15.52	43.7	1015.8	76.27	466.38
9.28	40.22	1009.23	88.43	480.73
12.33	45.51	1016.49	79.2	471.16
13.89	43.7	1015.12	64.99	470.88
5.23	35.57	1026.23	79.38	488.5
17.7	48.98	1015.79	83.18	454.41
16.5	49.39	1018.35	93.42	462.48
18.35	62.1	1019.97	78.36	455.29
6.03	41.17	1019.81	84.2	488.57
4.99	41.03	1022.33	83.11	493.16
12.07	43.71	1025.53	85.62	472.32
14.69	35.71	1015.78	57.34	467.39
11.09	42.44	1014.18	92.81	478.37
16.77	38.01	1023.04	65.5	460.16
10.74	41.46	1016.76	84.59	479.94
9.96	42.03	1017.78	82.39	477.85
11.37	40.56	1017.56	64.8	478.88
13.86	50.59	1019.2	97.22	467.23
11.15	41.26	1022.67	81.83	473.57
10.23	42.07	1017.93	91.1	475.14
14.79	46.48	1007.46	92.4	462.55
6.23	40.96	1022.49	93.15	488.82
11.8	41.2	1017.18	82.71	475.19
13.63	43.5	1022.12	84.32	468.28
11.45	45.01	1018.88	92.12	470.4
10.6	41.46	1021.23	89.02	481.3
14.13	43.41	1015.26	55.63	461.96
19.97	59.21	1017.87	83.46	450.41
19.22	62.1	1019.43	79.19	451.8
15.36	40.89	1007.59	86.08	464.12
17.98	53.29	1018.29	83.46	455.71
9.35	44.03	1011.02	88.11	476.25
7.46	41.82	1032.67	74.59	483.11
13.2	41.78	1010.49	64.96	468.58
13.9	39.54	1007.01	81.33	471.16
19.2	54.2	1011.46	84.44	450.75
17.67	43.7	1015.26	58.76	465.06
8.81	43.14	1012.46	73.99	481.56
13.72	54.3	1017.89	79.08	467.05
13.52	40.83	1008.31	84.14	471.95
9.82	41.04	1026.72	77.28	473.98
18.26	59.15	1012.04	86.01	451.09
18.81	52.08	1004.43	99.6	450.87
14.01	38.91	1015.86	69.24	470.1
17.27	44.9	1007.85	78.8	454.19
11.7	43.41	1016.08	62.27	467.51
19.13	59.21	1018.32	89.66	450.81
10	39.66	1016.83	78.91	479.97
14.46	45.87	1009.21	84.09	464.5
13.66	45	1021.97	79.04	473.12
12.31	41.06	1021.19	74.38	475.76
8.18	40.02	1031.45	73.66	478.81
11.48	41.2	1012.88	90.04	478.34
14.38	40.66	1016.34	92.37	463.1
16.77	38.01	1023.04	65.5	460.16
7.55	43.65	1019.09	61.71	481.61
18.22	45.09	1013.62	75.56	454.74
8.64	39.69	1001.57	98.27	473.55
7	39.81	1017.47	87.65	484.51
15.79	58.86	1015.85	91.91	455.15
14.2	43.02	1012.18	57.07	470.67
17.04	40.12	1011.81	83.14	458.1
15.79	50.88	1014.58	99.9	460.19
7.94	43.65	1018.75	59.45	479.8
16.52	42.24	1017.51	67.65	469.13
15.62	41.76	1023.82	66.17	459.72
19.4	39.53	1007.96	63.38	457.17
6.41	40.81	1026.57	93.51	484.49
11.98	44.6	1018.59	86.71	470.02
15.14	41.93	1020.95	61.26	469.68
7.57	41.14	1028.23	87.97	477.8
13.53	40.71	1023.83	61.59	474.7
19.09	56.51	1015.58	92.56	449.24
9.18	42.18	1017.4	87.3	475.57
8.02	40.23	1017.42	90.26	484.22
17.3	43.72	1009.64	77.86	456.55
9.41	34.69	1027.02	78.91	480.87
19.77	56.65	1020.67	66.33	457.09
16.03	65.46	1013.96	87.56	455.17
13.07	38.47	1015.16	57.26	468.9
7.77	40.27	1010.25	83.65	485.54
19.74	45.38	1015.11	80.67	459.39
9.44	41.4	1027.64	86.22	473.94
15.64	43.71	1024.51	78.31	462.55
7.47	40.64	1020.47	94.8	478.08
17.79	46.21	1010.38	85.25	448.74
8.94	41.38	1021.5	79.45	479.95
14.28	39.39	1013.82	77.52	469.92
6.93	39.81	1017.25	87.29	484.98
14.11	45.08	1023.27	83.22	464.7
16.1	36.71	1013.58	74.41	471.46
18.73	46.48	1007.19	79.23	450.74
16.13	43.48	1014.41	50.05	459.47
9.1	39.42	1025.28	68.78	471.85
19.75	54.2	1011.43	83.5	448.89
11.32	36.18	1015.03	64.68	472.67
11.35	38.91	1017.93	83.45	474.22
12.7	39.72	1017.89	62.97	467.77
8.97	44.03	1013.16	80.39	474.61
14.42	41.16	1004.32	88.42	467.25
19.51	66.51	1015.28	80.75	448.04
13.95	41.49	1019.95	86.46	465.24
13.93	44.21	1022.26	82.4	469.12
11.38	52.75	1026.19	72.71	469.9
18.86	50.78	1008.46	91.67	446.7
6.19	41.31	1002.48	88.8	485.08
15.92	37.64	1014.93	83.73	464.14
6.93	38.68	1017.61	61.28	482.37
12.25	44.58	1016.47	81.15	475.24
18.06	65.48	1018.79	77.95	454.34
17.54	42.42	1008.97	67.67	471.28
11.53	41.14	1025.63	88.54	469.04
11.78	39.96	1011.37	82.95	472.79
17.57	43.7	1015.53	67.22	463.64
15.63	37.87	1020.4	74.77	465.28
10.79	43.56	1015.15	73.01	479.64
12.24	34.03	1018.44	69.27	474.18
17.55	43.14	1018.86	76	461.58
12.33	38.91	1017.24	79.84	472.49
15.43	38.58	1016.58	81.17	463.44
14.49	42.86	1013.94	88.2	468.4
17.48	44.71	1014.99	36.71	465.61
17.73	40.55	1003.36	74.62	462.69
9.79	39.69	1002.36	93.86	471.61
18.15	45.01	1013.06	72.4	455.21
19.32	52.84	1004.29	83.51	450.88
11.46	44.85	1014.3	63.24	475.33
20.12	65.94	1009.93	76.24	447.46
20.04	48.92	1011.14	68.92	447.89
13.25	43.7	1013.61	76.05	472.22
16.71	46.18	1012.06	96.6	458.4
15.08	37.85	1009.85	85.9	465.58
18.42	58.95	1016.95	86.77	452.1
7.06	41.74	1021.95	90.38	448.97
12.19	40.05	1014.65	85.1	472.68
12.42	43.8	1023.13	79.8	466.59
11.45	45.01	1018.88	92.12	470.4
19.73	49.69	1007.78	73.02	454.28
11.72	40.55	1020.74	86.22	474.7
8.43	40.6	1015.39	91.81	483.1
13.66	40.55	1005.46	96.02	467.7
13.94	41.26	1021.67	74.4	467.9
8.88	41.54	1019.05	80.77	484.99
17.44	44.89	1009.9	80.54	457.67
11.77	41.06	1021.45	76.63	475.88
14.39	44.21	1019.77	85.7	465.03
17.07	41.35	1005.88	83.43	464.6
7.46	41.82	1032.67	74.59	483.11
19.65	63.91	1009.26	99.08	444.9
7.94	35.77	1017.04	63.22	480.38
14.54	42.77	1019.61	81.82	466.37
14.73	39.82	1012.67	80.82	470.41
14.56	45.51	1015.39	69.84	469.79
19.41	46.63	1013.23	86.28	452.6
12.41	41.44	1015.46	76.9	472.06
14.81	43.7	1015.1	60.72	469.5
7.09	43.13	1017.91	92.37	485.04
19.91	51.19	1008	90.23	449.23
16.22	37.87	1022.36	83.13	461.06
6.15	40.07	1020.2	66.64	494.3
11.06	37.92	1008.76	67.32	473.16
13.15	40.78	1024.13	79.59	462.3
14.56	53.82	1016.37	64.46	463.64
17.68	40.89	1011.24	61.37	462.08
14.81	42.03	1017.43	72.54	470.41
15.2	39	1016.1	72.76	463.88
14.4	40.2	1013.04	90.5	464.5
6.07	38.91	1019.25	83.39	483.56
19.43	52.9	1018.35	61.12	456.08
18.53	61.27	1019.84	75.22	454.72
8.24	39.61	1017.99	78.42	477.9
20.06	52.84	1004.21	82.12	447.47
20.01	43.77	1012.13	65.53	455.66
17.46	53.29	1018.07	91.01	458.06
12.11	41.17	1019.46	62.59	475.53
19.24	56.89	1014.29	72.97	452.64
15.75	39.39	1014.38	76.29	468.6
16.78	37.2	1011.97	68.94	471.24
18.4	50.16	1011.51	98.07	453.78
5.52	42.85	1012.77	93.82	478.98
17.47	43.56	1014.15	54.71	460.87
9.81	71.14	1019.43	87.93	469.64
7.4	40.72	1022.56	87.67	484.29
9.83	38.56	1017.35	62.8	480.47
9.68	40.77	1022.04	85.23	473.73
8.07	41.17	1019.4	86.43	484.54
17.32	44.34	1019.52	56.24	468.8
12.36	45.09	1013.05	88.4	467.2
11.04	45.51	1017.53	83.42	474.45
11.54	45.51	1017.19	83.02	474.73
19.55	56.53	1020.2	78.1	455.56
6.17	39.33	1012.57	93.32	491.54
14.93	39.16	1007.25	72.35	463.2
18.64	52.08	1004.24	99.9	451.3
10.2	41.62	1016.52	98.09	462.87
19.09	66.51	1015.11	76.38	458.41
19.16	43.43	1012.36	72.59	451
14.41	46.18	1016.25	88.88	462.49
6.86	40.02	1031.5	77.94	476.45
13.42	40.35	1011.2	77	472.57
6.9	40.62	1018.48	78.84	479.97
15.6	43.71	1024.88	80.37	463.34
8.86	40.23	1017.57	90.47	478.05
11.61	40.81	1025.68	72.08	473.08
11.43	40.22	1010.84	81.04	477.5
6.71	40.96	1022.71	91.89	486.58
15.69	39.3	1019.03	60.57	464.17
14.56	45.51	1015.39	69.84	469.79
17.68	53.16	1013.09	82.79	456.86
14.68	43.99	1023.36	86.79	461.91
10.14	45.01	1018.12	94.32	473.56
19.27	50.12	1007.61	100.11	447.63
13.92	39.39	1012.94	80.52	471.81
15.92	40.56	1020.79	53.52	470.22
6.65	39.33	1011.29	92.85	490.41
20.18	56.53	1020.3	77.1	454.14
19.11	50.16	1010.88	100.09	450.38
16.88	39.99	1007.08	74.29	462.83
13.93	42.86	1032.37	71.11	468.88
19.78	50.32	1008.62	96.4	449.23
10.39	40.22	1009.77	83.27	478.58
14.3	41.93	1020.6	65.38	471.32
5.7	40.35	1012.18	91.57	488.8
17.44	45.01	1013.65	75.13	456.08
14.41	46.18	1016.25	88.88	462.49
18.5	52.08	1006.23	100.09	451.23
14.28	43.02	1012.97	49.44	467.83
20.28	57.25	1010.12	88.42	452.03
13.26	45.51	1015.99	69.82	472.17
5.82	40.78	1024.82	96.01	470.02
8.62	42.49	1009.06	86.93	481.87
14.02	43.34	1016.06	85.8	466.38
17.68	45.17	1017.5	77.57	461.96
14.09	41.66	1009.25	71.4	469.93
14.02	43.34	1016.06	85.8	466.38
9.19	42.44	1014.38	94.24	481.55
7.19	39.4	1011.45	90.65	483.04
8.13	39.99	1011.71	87.89	486.19
19.57	68.61	1011.13	96.4	448.73
11.64	41.39	1017.36	83.4	479.53
9.24	41.4	1018.34	84.91	477.65
14.94	41.35	1004.82	98.04	466.73
13.08	41.74	1020.75	64.44	474.81
9.01	40.77	1022.37	90.3	470.84
8.43	40.69	1020.36	87.28	484.94
17.19	37.2	1011.84	67.59	468.4
15.85	46.18	1013.14	97.8	462.88
14.08	43.41	1015.59	54.15	466.99
12.41	41.44	1015.46	76.9	472.06
18.32	66.86	1012.02	70	454.46
12.81	44.34	1015.55	90.37	474.03
17.72	48.14	1013.26	65.09	457.44
18.5	46.93	1015	66.81	455.63
14.35	39.39	1012.92	82.41	470.53
12.38	40.6	1013.86	85.35	472.53
19.5	52.72	1025.21	50.21	457.26
18.42	63.94	1020.47	74.47	450.55
9.72	39.66	1018.31	76.07	480.05
18.44	45.38	1014.3	86.02	461.99
3.21	38.44	1016.9	86.34	491.35
12.27	39.82	1012.18	85.58	477.54
7	35.77	1018.21	64.84	482.8
17.48	58.95	1016.49	90.35	449.26
18.01	44.2	1018.84	55.72	456.36
13.55	40.1	1014.57	81.48	469.57
16.18	43.99	1021.97	80.96	460.81
14.32	44.6	1013.85	68.13	466.36
10.39	39.69	1003.31	89.6	473
18.63	50.16	1010.21	97.13	450.14
19.09	66.51	1015.11	76.38	458.41
16.23	43.52	1020.13	76.3	464.74
14.16	44.58	1020.75	77.42	473.22
20.11	57.25	1010.36	88.89	451.95
12.06	48.04	1010.01	100.13	465.63
12.42	43.14	1015.88	79.48	471.1
12.35	40.8	1027.35	72.69	476.88
20.14	65.06	1014.81	80.01	444.84
11.82	41.54	1019.96	67.65	476.97
15.41	44.78	1007.69	65.17	456.83
12.15	45.01	1018.89	90.02	468.07
14.96	39.31	1010.52	71.28	461.97
14.8	43.99	1022.89	85.25	461.97
7.28	38.56	1018.96	67.98	485.57
8.61	37.49	1009.35	82.62	477.13
7.61	44.71	1019.41	70.48	485.36
14.24	39.99	1009.3	83.75	466.2
11.75	40.55	1018.09	97.7	472.43
9.32	36.66	1027.46	70.76	479.13
12.14	44.85	1014.36	60.04	476.68
14.86	44.71	1018.3	49.46	466.38
18.81	61.87	1009.71	70.47	448.49
17.68	45.17	1017.5	77.57	461.96
8.83	41.14	1025.37	94.36	474.51
12	41.17	1019.48	58.71	474.4
10.54	42.02	997.5	99.77	472.64
10.16	41.79	1021.35	52.4	472.75
6.22	38.68	1017.87	69.41	483.55
11.63	41.5	1013.6	87.11	477.3
8.69	41.04	1026.87	80.28	477.2
10.44	37.83	1006.31	97.2	474.42
10.59	41.26	1008.1	98.27	474.76
13.77	43.13	1016.63	62.13	468.45
11.53	41.39	1018.39	85.52	474.49
13.18	37.91	1018.09	88.84	469.63
9.22	40.92	1021.83	85.43	474.51
13.71	43.41	1015.45	69.26	466.06
6.76	40.62	1015.67	87.16	478.56
3.51	35.47	1017.53	86.56	489.07
6.8	39.37	1020.24	73.29	487.33
18.32	66.86	1012.02	70	454.46
6.99	35.19	1019.32	68.95	480.05
17.82	49.15	1020.73	70.25	457.35
9.33	36.3	1027.88	79.23	479.6
13.94	47.83	1004.83	81.2	465.13
13.84	42.18	1015.74	79.76	468.66
7.11	40.77	1022.4	90.95	475.55
14.64	44.92	1025.54	91.12	462.64
10.6	41.17	1018.38	87.92	478.47
18.16	39.99	1007.73	70.54	463.69
19.27	50.12	1007.61	100.11	447.63
18.64	67.71	1003.84	89.63	442.26
14.93	41.79	1008.88	81.48	456.75
8.9	40.77	1011.67	90.26	479.18
18.04	44.85	1015.13	48.4	463.31
19.31	44.71	1016.13	30.59	463
9.66	41.06	1021.21	84.7	482.2
15.39	42.28	1007.35	81.35	467.3
3.38	39.64	1011	81.22	488.92
19.77	54.42	1011.73	89.26	458.21
18.56	42.18	1001.46	99.59	456.61
11.97	42.32	1016.95	88.32	467.98
13.35	39.18	1023.24	61.98	469.34
19.26	44.34	1019.45	51.32	467.72
18.8	47.83	1005.86	76.77	453.9
18.21	41.85	1014.67	56.86	468.4
20.25	58.59	1012.99	65.98	452.18
8.66	36.25	1028.22	86.96	479.66
14.35	35.71	1016.1	60.86	468.9
5.15	45.87	1008.02	98.36	479.61
5.12	40.78	1025.45	96.88	481.28
16.69	46.18	1011	97.85	458.57
6.25	39.64	1010.98	83.45	483.43
15.5	44.34	1019.21	65.21	468.53
19.94	56.53	1020.48	76.43	453.8
16	39.16	1016.37	77.63	468.49
7.61	41.26	1009.05	97.32	480.68
18.21	62.26	1011.97	87.28	455.88
14.92	46.18	1014.21	98.82	465.63
20.06	44.9	1008.79	70.06	448.51
17.36	39.53	1008.28	68.87	456.57
6.87	40.07	1017.91	57.64	491.4
17.8	43.72	1008.71	78.5	458.92
14.78	41.17	1016.42	67.42	469.69
16.85	41.35	1006.14	79.21	463.37
6.4	39.18	1024.6	86.83	484.44
19.26	65.61	1015.03	85.74	451.85
19.51	48.78	1021.03	86.33	453.27
16.38	55.5	1019.8	82.44	464.58
14.47	39.58	1011.31	69.85	467.34
17.29	44.63	1019.6	41.98	460.66
20.25	63.91	1009.27	97.97	448.37
19.54	50.66	1014.7	84.53	456.61
11.23	39.72	1018.46	60.62	475.04
6.34	40.64	1020.62	94.39	478.78
11.06	36.71	1021.67	80.44	473.85
13.93	44.9	1022.15	85.93	470.59
10.86	44.85	1014.15	88.36	476.87
17.66	44.9	1020.5	71.33	457.11
11.56	40.71	1015.85	76.08	469.17
13.5	44.92	1023.87	87.17	468.85
10.46	41.06	1021.41	82.34	481.47
10.32	40.35	1011.64	84.05	481.51
14.09	44.47	1029.08	72.36	466.53
5.02	45.87	1007.8	99.22	481.03
17.32	45	1022.19	40.45	469.38
7.2	40.35	1011.83	95.59	484.9
5.74	40.62	1016.31	84.91	481.15
5.47	40.62	1018.66	83.61	481.56
13.89	45.08	1024.64	82.29	467.74
19.46	46.33	1013.77	89.62	452.11
13.78	41.16	1021.65	75.77	460.44
11.23	41.17	1019.36	56.85	475.85
14.64	39.31	1008.84	79.3	462.72
9.55	40.67	1018.56	70.72	486.34
14.17	39.59	1010.99	94.08	464.17
5.78	45.87	1012.65	88.8	483.27
8.62	39.54	1011.64	82.86	483.03
19.11	60.29	1017.1	76.62	454.16
10.35	39.82	1013.33	94.78	477.14
10.33	43.99	1020.7	96.68	474.17
15.78	48.6	1007.24	84.23	460.86
10.59	41.46	1016.87	85.7	480.83
8.73	36.18	1013.66	77.74	479.25
15.98	44.68	1018.48	85.94	462.77
19.1	43.79	1016.02	77.34	462.28
18.75	44.9	1007.99	75.76	452.77
14.14	43.34	1017.1	81.77	464.36
7.73	37.8	1020.71	63.93	483.94
7.89	71.14	1018.4	86.49	474.66
16.29	53.82	1014.97	73.15	459.95
13.08	42.32	1016.63	83.72	462.41
13.97	39.16	1016.05	84.6	470.96
17.45	49.64	1026.4	66.67	454.67
16.58	46.18	1010.4	96.29	463.51
9.75	43.69	1016.81	82.42	481.34
18.85	41.1	1001.95	61.75	462.4
15.28	40	1016.65	65	458.76
9.07	36.3	1015.26	56.81	479.98
16.78	41.35	1000.23	70.52	459.64
9.51	39.22	1015.3	72.41	474.12
18.74	59.21	1018.3	91.55	449.77
20.14	46.33	1013.24	83.39	453.35
12.67	42.86	1014.06	89.9	473.13
16.65	46.18	1010.6	95.69	465.6
15.25	41.17	1016	62.05	468.76
12.81	44.58	1016.49	80.76	475.5
8.75	40.77	1021.99	86.46	478.85
13.91	40.24	1017.03	85.93	466.24
16.6	53.16	1014.5	76.75	457.26
11.03	44.78	1013.16	83.85	470.17
4.99	39.04	1020.45	78.89	472.52
15	41.17	1015.57	64.82	468.72
15.87	41.16	1005.85	78.29	463.86
6.16	39.48	1004.85	59.68	484.55
19.51	50.16	1010.33	94.37	448.28
17.34	47.03	1013.36	98.13	463.89
11.72	40.55	1021.54	85.13	470.8
7.65	36.3	1016.5	65.51	482.56
8.83	41.92	1031.8	78.97	483.38
14.43	45.08	1023.23	83.98	465.07
13.5	54.3	1016.2	77.46	468.92
15.42	39.82	1012.89	83.54	469.9
16.57	43.7	1015.67	71.95	465.78
11.04	41.74	1022.6	77.51	477.2
19.08	44.63	1020.05	41.07	455.95
16.88	56.89	1014.01	82.1	457
14.12	40.92	1022.46	73.28	459.76
13.77	41.58	1020.63	72.94	459.75
10.17	41.46	1019.34	83.04	480.13
6.22	39.85	1012.05	86.88	443.73
8.36	40.71	1026.34	82.76	487.79
14	40.8	1026.17	54.82	474.87
13.07	45.51	1015.22	78.65	460.14
16.23	43.52	1020.13	76.3	464.74
16.69	46.18	1010.8	96.8	466.03
18.03	53.16	1013.06	82.03	458.04
7.71	38.06	1021	83.47	482.78
12.36	40.56	1022.11	72.99	474.71
19.84	65.48	1019.54	76.6	449.85
15.27	38.73	1002.83	77.77	465.99
6.69	40.64	1020.54	92.83	483.01
9.75	36.66	1026.21	70.12	479.45
11.64	38.25	1013.33	85.79	472.34
12.72	40.64	1021.11	93.24	475.73
8.05	40.8	1028.01	89.56	483.43
12.14	45	1023.9	89.2	476.6
12.23	43.69	1016.46	84.4	471.62
11.77	40.92	1021.85	81.55	467.31
19.26	58.46	1015.74	84.64	450.66
20.01	52.9	1018.05	58.88	455.57
14.66	41.66	1012.89	62.41	466.87
19.8	52.9	1017.75	66.67	456.64
10.1	41.79	1019.36	78.07	474.09
19.67	44.89	1009.43	73.88	455.2
13.02	45.51	1015.24	80.05	468.46
19.94	38.52	1018.4	55.9	450.48
19.08	46.93	1010.6	75.21	454.45
13.15	40.78	1024.13	79.59	462.3
17.68	53.16	1013.09	82.79	456.86
7.95	41.26	1008.48	97.92	480.6
9.25	41.26	1020.51	91.21	473.87
14.35	49.83	1006.39	91.23	462.54
9.15	39.61	1018.69	84.47	475.64
18.39	38.52	1019.66	66.93	453.89
12.69	40.75	1016.05	82.92	472.68
8.33	38.08	1018.94	73.78	481.89
7.94	40.6	1015.3	92.14	486.33
15.55	43.02	1011.97	44.66	466.2
15.79	49.21	1015.08	75.8	457.7
11.01	42.02	995.24	98.62	473.96
13.72	44.47	1027.2	68.89	470.66
19.68	51.19	1008.64	94.88	452.04
16.31	68.28	1003.98	98.62	450.33
14.3	54.3	1015.16	75.29	464.9
6.17	40.07	1013.7	58.99	495.21
17.51	41.85	1016.25	72.03	465.05
15.24	48.6	1007.08	86.49	459.85
13.49	43.41	1015.75	57.86	461.06
12.35	40.73	1019.03	95.53	466.71
18.85	48.06	1012.52	67.88	451.77
17.7	38.52	1020.15	69.8	455.5
11.82	41.17	1019.5	55.74	475.61
13.86	40.83	1008.76	82.4	470.37
15.84	52.72	1026.45	62.57	464.93
5.91	39.33	1010.18	95.53	491.49
18.89	67.71	1003.92	86.12	443.54
18.32	65.94	1012.74	86.77	450.5
6.61	36.24	1013.57	91.8	483.12
11.7	43.41	1016.08	62.27	467.51
14.02	42.86	1030.86	68.36	467.29
11.58	40.66	1017	97.13	466.42
10.8	41.39	1019.74	74.08	478.75
15.52	58.59	1014.12	91.22	457.74
18.44	39.72	1001.14	66.83	460.44
9.82	37.83	1005.29	100.07	473.66
19.72	66.51	1015.07	74.7	458.07
16.48	48.92	1011.84	64.16	458.67
13.61	39.85	1012.78	58.12	475.62
5.62	41.38	1020.91	86.21	490.83
19.04	51.86	1018.05	79.01	458.64
13.67	44.92	1023.6	85.35	467.71
20.23	57.76	1016.84	81.26	452.5
16.58	41.93	1022.36	45.24	466.61
15.71	39.3	1019.2	62.28	462.84
17.62	43.69	1016.49	67.92	465.93
19.73	56.65	1020.7	69.49	457.46
5.66	40	1022.08	93.03	475.54
8.35	43.79	1016.2	85.23	484.21
17.74	50.88	1015.56	89.78	457.71
9.84	40.72	1022.21	77.79	477.52
17.79	46.21	1010.38	85.25	448.74
17.83	44.92	1025.04	70.58	458.42
8.69	41.04	1026.87	80.28	477.2
12.09	38.25	1013.61	81.28	469.29
13.69	41.74	1021.19	60.86	471.84
19.87	49.69	1012.23	68.57	456.03
14.56	39.39	1014.23	80.61	471.72
14.1	41.04	1026.11	74.25	465.89
