AT	V	AP	RH	PE
29.48	59.27	1010.99	51.23	440.72
21.87	69.45	1014.04	71.19	439.97
23.69	65.59	1010.85	88.92	439.66
27.86	65.18	1012.87	55.53	436.26
28.98	70.8	1008.19	73.45	434.08
29.3	70.04	1010.95	61.23	426.25
26.75	70.32	1007.61	54.09	433.46
21.01	60.1	1010.93	78.6	450.99
27.12	70.32	1009.94	52.67	429.08
21.28	70.72	1010.29	86.22	445.54
21.44	50.78	1008.87	87.56	443.3
20.38	62.52	1017.85	75.56	456.56
26.3	51.43	1012.05	63.62	442.28
22.52	64.27	1014.34	82.77	445.4
31.23	66.75	1017.48	36.55	433.9
30.21	71.32	1006.19	67.57	434.91
25.92	60.95	1014.62	48.46	442.84
29.72	54.2	1012.86	38.48	438.84
21.83	57.85	1012.49	75.16	448.21
28.18	73.03	1014.18	67.72	439.74
26.11	62.44	1010.68	72.59	438.87
23.63	65.59	1013.1	76.95	440.56
21.29	51.43	1011.31	90.12	452.94
25.16	43.21	1011.73	88.69	442.29
25.69	57.32	1012.34	44.18	441.43
27.16	47.43	1009.17	45.79	442.85
30.71	68.24	1006.15	34.15	429.41
20.59	59.8	1015.27	77.94	453.83
26.44	59.15	1013.35	60.71	439.65
31.63	68.3	1014.8	42.02	426.86
27.99	66.91	1008.47	59.63	439.74
28.76	69.48	1008.62	55.86	430.14
21.36	68.28	1007.6	72.37	445.91
24.96	60.27	1018.68	69.97	442.67
23.04	74.22	1009.52	90.93	440.32
22.61	42.8	1014.24	69.71	460.26
23.51	58.79	1016.44	65.38	445.75
25.31	60.75	1008.65	79.35	437.33
23.5	50.78	1008.7	57.7	445.09
25.69	62.26	1011.38	74.08	436.36
28.3	59.27	1010.92	61.83	445.19
32.83	74.33	1011.44	50.42	427.36
23.49	42.8	1013.96	65.31	459.9
25.56	58.82	1010.44	70.23	441
30.76	73.17	1009.89	50.43	430.98
31.94	74.99	1002.05	34.12	440.17
29.63	69.59	1008.3	72.53	438.64
27.17	61.25	1013.03	70.43	435.9
22.89	73.11	1006.66	73.11	440.15
23.77	59.21	1011.97	80.08	440.08
23.53	50.05	1005.63	78.4	443.71
30.07	70.04	1010.84	55.74	426.35
26.02	59.57	1011.16	76.93	446.5
22.72	65.61	1014.64	70.53	449.04
28.07	61.47	1008.68	64.83	442.59
27.56	66.93	1016.81	55.59	444.1
29.45	68.27	1007.96	61.63	432.96
27.54	66.93	1017.06	55.2	450.22
25.21	75.6	1017.19	69.84	445.84
27.65	67.07	1005.65	60.42	439.03
33.41	77.95	1010.3	59.72	432.9
25.33	48.6	1002.54	68.45	442.48
22.71	75.23	1010.48	76.86	444
29.04	76.09	1007.52	75.44	430.32
21.32	48.14	1016.57	71.81	449.09
20.3	48.41	1007.48	89.66	446.68
29.68	64.33	1011.2	57.73	441.79
22.55	69.84	1006.57	76.29	438.54
23.41	54.42	1012.86	70.12	454.68
27.43	56.85	1011.86	36.76	436.64
21.84	64.69	1007.57	77.34	450.25
27.18	61.41	1012.17	46.11	449.7
24.05	61.87	1009.64	54.54	442.16
20.79	50.59	1017.75	73.35	456.01
28.64	73.4	1011.48	52.84	441.32
27.71	69.51	1009.65	58.38	435.04
30.91	70.32	1011.92	65.59	433.71
25.9	48.92	1009.82	35.42	443.8
24.2	60.77	1016.92	71.65	439.13
20.56	64.45	1012.24	53.09	458.97
32.38	69.05	1000.76	45.85	429.31
30.99	68.51	1008	71.35	430.09
22.89	65.34	1015.53	61	450.53
29.23	75.6	1017.72	52.26	438.92
22.69	65.12	1016.35	72.02	446.91
23.47	69.71	1009.66	88.83	442.23
26.92	63.73	1010.29	68.6	440.35
22.76	49.21	1014.35	48.85	448.73
28.41	75.6	1018.48	56.07	440.28
25.19	64.44	1014.75	64.38	444.35
21.19	55.5	1019.83	65.22	455.93
26.24	70.36	1005.4	82.43	437.31
21.94	62.52	1015.99	74.56	449.87
31.38	71.32	1009.17	60.42	433.44
28.85	58.33	1013.78	41.39	444
23.84	49.21	1013.1	44.72	445.44
20.65	41.67	1012.76	45.27	455.5
25.28	67.69	1009.05	68.54	445.34
24.74	59.39	1015.23	74.64	437.49
21.54	69.48	1011.04	80.48	443.15
28.65	68.27	1006.96	52.78	432.73
21.59	61.87	1011.18	57.21	446.58
20.5	49.69	1009.6	70.81	452.94
28.5	74.87	1009.67	53.78	444.88
23.39	64.63	1020.45	58.22	449.27
25.87	67.79	1011.16	79.88	445.87
33.4	70.8	1009.17	57.01	432.46
24.36	68.61	1010.27	63.78	448.71
25	68.14	1005.35	57.13	437.67
28.18	64.84	1009.22	56.04	443.65
27.89	73.21	1001.32	85.88	431.59
25.63	58.86	1014.86	52.75	443.84
32.36	73.91	1003.88	59.84	431.92
22.89	62.39	1007.84	88.16	448.13
25.04	51.95	1005.56	66.53	449.45
20.78	60.84	1018.66	80.4	445.82
25.31	65.59	1011.16	79.71	440.96
22.95	70.98	1005.36	93.76	438.83
27.05	77.95	1009.57	76.56	434.09
26.36	54.5	1015.35	66.87	451.81
22.56	70.98	1005.66	95.95	440.81
29.55	67.69	1004.88	48.68	428.77
22.31	61.45	1009.25	98.56	437.05
29.84	74.87	1009.64	61.39	435.05
26.9	59.14	1016.18	70.88	436.16
33.96	68.94	1006.93	47.39	427.06
33.87	71.32	1007.91	39.48	435.89
29.07	51.43	1006.22	61.58	438.79
24.26	68.14	1005.09	59.49	438.79
27.05	67.79	1010.99	71.37	443.89
26.1	62.91	1012.44	60.91	446.05
25.88	66.48	1004.24	63.16	434.4
23.1	66.05	1020.28	80.62	439.03
21.58	63.87	1015.27	63.15	451.88
21.5	44.58	1016.87	57.58	460.2
23.25	72.99	1009.17	89.85	438.51
23.96	58.33	1013.37	59.97	446.01
21.62	58.59	1012.93	67.05	445.92
28.3	59.27	1010.92	61.83	445.19
22.77	70.32	1012.04	82.43	440.67
30.3	69.51	1011.8	50.43	431.12
29.23	68.14	1004.31	81.46	428.87
27.01	43.77	1011.18	46.58	440.64
28.32	71.32	1008.02	78.82	433.82
21.94	57.5	1014.64	78.52	451.1
30.37	67.45	1015.35	45.6	431.38
31.25	69.51	1010.25	36.83	428.77
22.45	63.77	1014.57	87.44	444.26
23.27	64.15	1020.98	71.18	452.26
24.35	59.21	1018.21	54.46	444.35
23.86	63.77	1014.6	82.37	440.58
30.31	70.36	1006.55	59.92	439.11
32.45	66.44	1011.21	50.18	429.99
20.3	62.52	1017.96	75.17	451.86
22.3	67.25	1017.33	75.85	453.27
24.41	58.59	1012.62	64.52	442.64
20.35	67.45	1015.14	69.22	447.64
24.48	69.13	1002.88	69.43	432.71
20.37	69.48	1011.04	84.31	445.81
23.45	69.04	1010.5	80.77	442.48
30.15	70.32	1007.58	54.14	426.8
21.8	62.39	1007.84	89.04	452.15
28.37	67.07	1005.65	56.13	435.94
28.01	64.69	1007.61	58.45	440.23
22.46	58.49	1011.5	70.54	448.46
23.54	67.83	1009.44	65.48	426.24
27.98	58.33	1013.92	54.25	437.76
23.97	62.44	1013.64	88.5	442.46
27.35	66.05	1017.62	55.26	439.6
23.18	72.99	1009.01	90.09	439.12
21.36	59.54	1007.99	92.62	446.09
27.52	74.67	1015.77	72.01	433.56
24.41	52.3	1006.28	70.33	442.62
28.98	70.8	1008.19	73.45	434.08
20.69	50.78	1008.71	91.95	447.58
24.23	49.3	1003.61	74.44	440.65
31.12	68.14	1003.67	67.36	427.06
33.08	69.75	1009.03	43.69	434.98
28.68	70.72	1009.43	71.33	435.45
26.82	69.05	1004.62	40	437.42
21.71	60.27	1015.74	89.76	441.19
24.82	57.19	1007.82	71.46	439.91
21.46	50.59	1016.75	67.14	453.67
28.19	62.6	1017.34	46.95	449.61
28.62	69.98	1013.3	68.53	432.11
25.61	67.69	1009.22	68.76	437.78
23.54	67.83	1009.44	65.48	426.24
22.22	59.14	1017.32	83.41	442.31
29.43	66.75	1017.63	42.72	434.6
32.45	68.3	1015.26	44.12	431.79
26.65	58.41	1013.53	65.83	442.66
27.2	77.95	1009.48	78.53	433.39
29.75	73.5	1011.13	67.31	433.63
28.55	65.27	1013.34	48.95	437.62
22.79	44.57	1007.31	69.36	448.91
20.76	69.05	1001.89	77.86	442.82
25.41	66.49	1014.06	51.09	449.2
25.16	77.3	1000.73	86.4	439.37
27.21	66.49	1013.57	40.11	439.04
22.45	41.54	1012.69	70.89	460.07
23.56	73.18	1012.18	87.98	437.92
26.38	66.49	1013.89	43.06	442.38
23.05	68.67	1006.69	76.43	447.34
24.34	59.54	1004.01	87.07	440.63
22.28	60.27	1018.98	84.12	443.44
27.67	71.64	1004.41	78.14	433.29
25.46	56.89	1012.59	62.9	443.5
34.62	69.05	1000.68	38.35	425.41
24.52	56.85	1012.59	54.47	438.89
30.66	73.77	1003.13	78.09	430
30.38	71.58	1010.17	50.45	433.75
27.22	67.9	1005.73	57.29	441.22
30.38	71.58	1010.17	50.45	433.75
24.37	63.47	1012.77	75.22	445.6
22.09	65.59	1015.54	72.44	447.28
29.03	67.79	1010.86	54.03	445.03
24.42	63.31	1012.64	71.8	438.39
27.18	59.27	1012.57	64.18	439.69
31.21	66.44	1008.57	65.76	430.7
26.11	70.36	1007.64	70.12	445.37
23.67	71.77	1004.76	86.13	434.47
23.53	50.05	1005.63	78.4	443.71
25.16	77.3	1000.73	86.4	439.37
22.43	63.76	1009.84	75.27	442.85
24.32	58.79	1016.8	65.61	442.78
25.56	74.67	1016.62	76.1	435.81
26.91	65.34	1014.19	50.7	443.6
29.31	68.67	1006.18	63.38	435.57
31.66	73.91	1004.49	68.13	431.26
28.69	67.25	1017.71	53.83	432.21
21.73	69.05	1001.31	86.64	439.01
22.24	64.27	1012.97	89.54	443.76
26.54	71.98	1005.8	91.16	431.78
24.85	70.47	1006.64	85.37	434.47
25.53	59.57	1010.65	82.04	445.59
29.45	69.13	1009.3	52.97	432.04
21.61	64.63	1020.86	69.73	451.02
28.68	70.32	1008.51	45.73	430.48
29	69.13	1001.22	52.96	425.5
21.36	58.95	1018.35	78.87	443.93
26.2	63.56	1013.39	67.07	442.4
21.14	48.78	1020.39	86.2	450.35
32.15	69.98	1013.3	55.13	429.86
27.84	71.32	1007.72	79.25	431.37
29.56	73.88	1005.77	66.45	436.6
24.75	63.57	1010.47	84.24	445.3
24.66	69.94	1006.56	60.91	432.68
23.21	62.44	1011.78	76.66	442.47
29.69	47.93	1002.85	44.76	438.09
22.74	58.12	1015.16	79.58	447.86
21.53	52.84	1005.06	88.22	444.04
24.49	59.87	1018.4	59.95	444.54
24.42	57.32	1011.46	55.92	443.94
26.49	61.86	1012.55	74.24	440.21
28.6	61.86	1011.86	62.13	439.74
34.35	77.17	1009.26	59.33	437.65
23.86	73.5	1011.34	87.32	438.62
26.45	71.37	1008	77.06	438.36
20.35	67.45	1015.14	69.22	447.64
25.37	44.89	1009.27	63.06	442.38
26.08	57.32	1012.2	47.06	441.32
24.49	60.27	1018.96	72.62	440.87
28.31	64.79	1016.58	60.88	440.96
30.12	69.71	1009.1	52.02	435.85
29.98	76.09	1007.62	75.6	432
24.43	58.05	1011.88	71.39	445.68
31.27	73.77	1003.27	71.48	430.32
24.54	57.85	1013.02	65.61	444.93
24.24	71.58	1010.15	91.14	437.75
28.05	62.6	1017.01	46.46	449.73
23.89	70.04	1011.16	84.9	433.71
26.51	44.57	1007.56	52.23	445.32
28.55	65.27	1013.34	48.95	437.62
20.41	56.03	1019.94	55.85	458.29
21.4	68.28	1008.2	60.34	450.22
26.24	51.43	1011.32	59.52	447.91
30.75	71.25	1000.07	65.47	431.93
29.17	64.79	1016.43	61.05	441.2
32.31	62.04	1010.45	38.01	449.65
30.91	76.2	1008.53	58.08	434.94
24.85	70.47	1006.64	85.37	434.47
21.01	50.9	1012.24	70.82	453.99
31.87	71.22	1006.16	45.66	437
29.42	56.9	1006.51	53.6	439.51
30.34	68.08	1010.85	49.4	428.34
23.23	63.31	1012.52	75.1	441.5
27.31	64.44	1014.65	57.27	442.77
28.86	73.4	1011.37	58.76	439.33
32.96	69.75	1008.86	40.23	435.56
34.61	73.03	1013.61	36.91	438.56
29.05	64.84	1011.1	51.39	442.58
25.54	61.08	1013.14	71.15	447.06
23.83	64.15	1020.93	63.86	447.95
25.32	71.94	1009.94	62.93	435.06
30.15	67.32	1013.83	32.8	436.92
33.83	67.9	1005.94	29.86	428.12
30.68	71.25	999.98	68.99	433.47
23.05	48.98	1015.64	49.33	446.05
28.73	68.3	1016.53	55.73	434.15
29.92	67.22	1014.09	50.62	444.78
20.96	69.48	1011.04	82.63	444.31
25.79	65.27	1013.26	55.35	440.04
28.31	64.79	1016.58	60.88	440.96
25.53	57.17	1010	72.57	442.12
22.52	66.48	1003.87	78.29	435.02
26.82	65.27	1013.6	53.85	437.84
25.6	59.15	1013.31	67.02	441.11
26.05	44.89	1009.83	56.36	443.18
25.23	66.44	1011.37	51.3	438.28
22.97	63.94	1010.5	88.47	440.81
23.76	51.19	1009.69	70.87	442.9
30.85	67.45	1014.53	32.99	430.8
23.15	69.48	1011.07	85.83	436.16
23.69	73.67	1007.19	86.73	437.57
25.88	69.13	1002.44	85.67	426.14
26.06	49.02	1007.59	74.08	437.9
21.11	58.49	1011.6	80.44	449.16
20.32	67.71	1007.42	63.71	446.22
34.24	74.67	1016.24	25.56	425.58
22.95	70.98	1005.36	93.76	438.83
23.46	72.43	1008	90.55	435.36
22.85	47.43	1008.13	66.36	448.15
25.79	63.9	1014.39	60.49	442.7
26.63	62.44	1010.86	70.82	438.25
20.99	67.07	1005.17	82.41	442.02
32.72	69.75	1009.6	49.35	437.99
22.72	65.61	1014.64	70.53	449.04
23.63	73.5	1011.46	89.39	438.21
29.54	69.48	1008.91	56.07	427.82
21.4	44.57	1005.7	73.09	445.09
30.28	67.22	1014.39	53.32	447.67
29.09	47.93	1003.05	48.13	438.97
27.54	75.6	1018.26	57.89	440.87
21.7	64.44	1014.95	73.33	448.51
21.67	60.84	1017.93	81.63	442.33
31.05	69.13	1000.38	58.49	426.31
32.31	62.04	1010.41	39.39	450.13
32.31	77.95	1010.15	62.17	430.15
26.24	51.43	1011.32	59.52	447.91
24.71	61.9	1013.78	85.82	443.39
21.14	69.94	1008.87	79.74	440.69
22.64	72.24	1011.07	98.55	434.36
24.32	65.48	1017.55	59.02	443.31
26.05	73.88	1005.67	82.08	439.96
22.08	41.1	1002.19	46.69	455.04
26.18	69.84	1005.13	72.89	431.69
20.45	69.45	1012.53	91.81	441.83
27.9	63.13	1011.8	70.04	439.76
35.03	68.27	1006.55	43.82	426.22
27.57	70.36	1007.18	71.1	441.86
23.29	68.51	1013.19	77.81	441.17
29.39	69.89	1013.92	47.36	434.27
29.56	51.43	1005.87	59.22	437.93
28.62	63.77	1012.82	55.77	441.97
23.81	60.08	1017.29	62.66	450.33
24.26	42.8	1013.72	61.62	459.65
30.2	73.67	1006.31	62.14	428.72
22.72	50.05	1007	88.24	444.43
21.83	62.91	1011.07	91.34	443.76
25.34	69.48	1008.4	74.79	433.81
27.18	64.44	1012.81	61.27	440.3
22.35	63.94	1010.32	93.02	443.9
27.82	52.84	1006.23	52.18	440.31
23.21	58.66	1012.24	65.31	450.92
29.35	71.58	1010.07	61.8	434.45
21.82	63.9	1014.48	92.53	447.29
34.33	69.05	1000.89	37.9	430.56
24.15	64.63	1020.72	58.06	448.87
30.98	69.82	1009.17	50.63	438.44
27.01	71.25	1000.46	87.95	431.38
25.33	71.73	1009.78	77.78	435.23
24.13	73.18	1012.62	91.52	436.22
29.83	68.67	1005.33	71.15	434.28
24.15	63.13	1013.8	92.1	440.15
28.83	72.43	1006.69	67.04	428.85
21.96	48.6	1004.87	76.27	446.56
31.35	68.67	1005.26	66.85	433.73
21.11	58.12	1015.38	77.78	453.28
30.05	73.68	1014.95	70.6	434.92
21.96	58.79	1012.1	88.74	447.31
28.37	75.6	1017.48	55.19	439.25
23.54	65.27	1013.78	64.28	445.19
25.45	63.76	1009.96	67.78	439.56
20.76	59.21	1017.94	80.84	447.67
26.14	71.98	1005.98	82.45	428.91
33.95	68.14	1002.33	48.98	427.25
28.5	76.86	999.49	77.47	430.62
31.44	64.44	1014.04	49.15	437.6
25.21	50.23	1016	56.58	454.64
26.26	71.73	1009.59	80.06	430.79
32.53	77.95	1014.76	58.1	434.44
21.73	61.45	1010.27	91.59	442.78
24.16	48.98	1015.19	42.55	459.27
25.21	75.6	1017.19	69.84	445.84
27.29	71.32	1006.39	81.59	435.25
32.66	73.68	1014.64	40.88	425.17
25.91	75.6	1018.23	62.65	443.2
33.74	69.98	1012.51	43.3	425.35
24.96	77.54	1008.25	80.6	433.4
22.8	69.23	1011.8	76.95	439.3
28.43	63.31	1013.44	49.99	432.62
22.95	63.94	1013.91	81.52	438.33
33.92	77.95	1010.15	58.89	433.01
22.3	50.78	1008.85	81.27	449.86
22.99	56.57	1013.93	78.77	445.44
25.09	57.43	1013.2	70.42	446.11
25	59.43	1007.84	68.91	438.28
21.42	43.79	1015.76	43.08	462.19
28.69	67.79	1011.01	66.4	439.87
26.42	59.27	1012.9	65.38	443.94
27.33	68.94	1007.04	61.83	431.96
22.89	74.78	1009.79	81.57	443.7
23.25	69.45	1013.85	70.14	437.18
32.33	69.89	1014.18	50.93	427.29
23.28	68.28	1000.79	81.35	442.04
28.73	68.3	1016.53	55.73	434.15
22.74	61.87	1009.66	55.03	444.59
22.5	59.54	1007.99	93.63	445.22
24.07	73.46	1006.61	73.46	438.41
23.63	58.62	1016.45	69.97	445.51
21.25	44.05	1005.69	81.87	448.43
24.9	67.25	1017.77	66.17	433.71
21.29	47.45	1008.85	71.6	447.78
32.9	68.51	1012.95	50.09	430.23
25.79	75.6	1017.46	75.63	434.65
22.84	50.05	1005.59	79.49	442.85
30.2	74.34	1004.17	74.77	431.77
21.43	63.94	1017.28	57.49	449.02
29.51	76.09	1007.39	71.5	432.45
32.56	68.94	1007.12	58.18	425.61
32.39	79.74	1006.92	58.58	430.12
25	59.43	1007.84	68.91	438.28
24.82	66.48	1006.4	70.21	433.62
29.75	73.5	1011.13	67.31	433.63
26.31	48.6	1002.64	60.04	440.06
29.01	66.44	1011.21	71.56	430.61
23.6	57.17	1009.84	74.27	446.05
22.25	43.79	1015.78	52.68	461.93
24.4	67.45	1015.63	57.1	435.47
26.5	66.05	1017.03	61.34	440.15
23.77	64.15	1021.02	55.87	448.43
21.18	45.01	1012.57	48.05	451.62
28.01	51.43	1011.6	49.2	449.82
24.56	58.82	1011.42	72.47	442.76
30.54	67.45	1014.37	32.97	431.35
25.65	43.77	1011.65	46.18	444.01
25.47	65.34	1015.3	50.31	445.39
25.68	70.17	1001.38	85.89	433.92
29.45	64.96	1005.52	59.92	433.04
22.7	63.56	1014.32	71.76	445
30.9	70.8	1008.48	67.48	435.27
22.05	59.92	1009.06	93.74	437.9
23.48	66.44	1011.28	61.11	443.21
26.36	54.5	1015.35	66.87	451.81
21.53	70.02	1010.33	95.95	440.93
21.18	45.01	1012.57	48.05	451.62
25.38	70.94	1007.87	73.59	446.31
25.87	57.32	1012.06	44.13	442.87
27.94	49.16	1004.22	35.46	436.75
23	60.27	1018.72	84.25	442
21.14	48.78	1020.39	86.2	450.35
24.63	59.57	1010.45	85.36	440.67
20.97	61.87	1011.45	65.41	446.76
20.74	58.12	1015.43	77.88	449.91
29.68	64.33	1011.2	57.73	441.79
30.68	71.25	999.98	68.99	433.47
31.03	69.59	1007.77	63.96	432.56
20.53	49.16	1007.11	90.02	444.69
30.26	72.58	1007	65.51	425.71
23	66.05	1020.61	80.29	421.57
24.32	58.79	1016.8	65.61	442.78
29.51	75.6	1017.92	50.61	431.18
21.98	58.79	1010.72	86.85	448.84
22.47	48.6	1002.33	63.23	445.98
30.35	77.17	1009.55	63.62	432.75
21.69	69.94	1010.7	80.8	443.67
23.26	59.21	1017.71	67.16	442.38
25.1	74.87	1010.01	79.41	439.93
26.71	70.72	1010.3	78.18	438.72
29.25	71.94	1007.18	63.62	427.49
33.2	73.88	1005.67	48.48	438.12
28.54	69.59	1008.84	78.62	433.3
21.04	50.32	1008.41	90.19	446.33
26.03	64.44	1012.75	62.24	445.89
27.44	74.9	1003.85	76.65	436.42
20.56	64.45	1012.24	53.09	458.97
21.06	50.59	1016.42	66.12	454.15
29.08	67.07	1005.73	57.18	435.57
28.82	71.43	1011.51	58.58	443.68
29	69.13	1001.22	52.96	425.5
21.39	64.27	1011.71	95.39	445.12
22.37	41.54	1013.74	72.21	459.06
28.47	69.23	1013.18	40.73	434.12
28.11	69.84	1004.68	67.08	427.33
24.05	70.4	1006.83	92.35	442.07
29.81	73.67	1005.6	60.91	430.67
23.78	60.27	1018.02	78.06	441.56
26.68	49.02	1008.4	68.01	441.54
23.25	69.45	1013.85	70.14	437.18
24.35	51.86	1014.34	67.22	442.81
25.5	68.08	1011.13	72.86	436.07
20.32	44.6	1015.16	36.35	460.21
25.42	69.71	1009.29	82.5	435.59
24.92	63.86	1019.19	59.24	440.93
27.38	70.04	1011.18	72.26	428.88
27.23	49.16	1004.03	40.8	443.78
28.06	70.04	1009.89	66.07	431.7
27.06	77.17	1008.71	90.6	432.2
20.82	63.77	1014.28	86.37	448.9
24.31	44.05	1006.16	73.3	442.69
24.14	69.23	1012.4	73.26	433.92
24.75	63.57	1010.47	84.24	445.3
26.14	69.14	1007.1	88.27	439.03
26.58	62.39	1006.36	68.98	438.66
25.71	58.59	1012.77	61.83	451.28
25.09	65.38	1009.99	54.28	453.58
28.57	75.33	1003.16	76.14	431.58
30.18	68.24	1009.31	64.06	427.38
21.58	67.25	1017.39	79	446.15
21.94	57.5	1014.64	78.52	451.1
23.4	49.16	1002.85	69.82	446.05
24	75.23	1010.69	72.46	443.78
27.22	67.9	1005.73	57.29	441.22
23.96	60.95	1015.01	65.24	446.4
26.62	65.12	1016	43.24	441.22
24.48	69.13	1002.88	69.43	432.71
26.05	58.59	1012.32	49.83	452.41
20.6	59.15	1013.32	91.07	443.76
24.31	58.62	1017.29	64.44	449.12
25.7	69.45	1013.86	56.91	437.04
27.95	73.5	1010.42	58.01	435.45
20.6	66.86	1013.08	62.48	451.44
25.24	68.67	1006.76	76.95	442.29
23.59	43.77	1010.85	55.98	448.42
24.93	73.5	1011.28	83.09	437.35
27.76	71.97	1008.53	86.97	434.04
28.41	61.47	1008.94	56.56	442.54
25.71	71.64	1008.85	77.31	438.16
27.28	51.43	1011.46	51.38	450.53
30.61	77.17	1009.49	73.19	430.46
21.02	61.5	1008.52	77.74	448.08
29.48	73.21	1000.67	79.35	433.53
23.47	51.3	1011.89	74.1	448.65
26.13	79.74	1005.61	90.27	431.29
30.56	69.14	1007.49	71	432.26
22.79	44.57	1007.31	69.36	448.91
25.09	58.95	1016.99	53.16	443.26
33.6	77.17	1009.01	47.53	430.32
29.73	67.25	1017.64	37.79	439.06
21.08	46.93	1014.49	63.33	453.87
22.36	58.79	1016.69	73.6	445.76
26.96	62.39	1008.14	73.95	437.41
24.89	66.49	1010.15	65.65	436.39
22.91	61.86	1012.8	92.69	441.24
27.62	72.43	1007.54	71.33	428.76
27.22	67.9	1005.73	57.29	441.22
22.26	69.04	1010.48	84.33	444.73
22.83	65.18	1012.24	79.74	442.43
22.25	51.86	1013.08	83.64	451.04
26.05	65.59	1012.78	67.03	437.04
27.1	79.74	1005.43	86.05	431.51
30.19	66.54	1004.39	61.43	428.37
23.73	59.15	1014.08	62.65	444.07
23.45	51.95	1005.23	76.17	449.07
28.4	69.34	1009.76	70.4	436.5
20.66	51.19	1008.81	88.93	447.14
27.86	61.5	1009.23	46.19	439.49
20.32	49.16	1007.47	91.12	443.59
30.61	77.17	1009.49	73.19	430.46
24.71	60.77	1016.67	69.7	443.52
31.18	74.34	1003.81	63.59	434.15
21.73	69.05	1001.31	86.64	439.01
25.31	65.48	1018.31	55.57	439.72
21.86	58.49	1010.88	76.79	449.9
23.1	51.3	1011.93	80.05	452.17
25.89	66.49	1013.08	63.16	434.67
21.95	50.66	1013.92	70.94	455.23
24.36	68.61	1010.27	63.78	448.71
25.6	58.46	1016.34	66.6	441.88
21.3	48.92	1010.92	65.09	447.89
25.76	65.48	1017.82	54.77	441.14
32.46	74.33	1012.61	37.07	427.87
23.86	63.77	1014.6	82.37	440.58
30.62	64.69	1006.23	52.06	435.84
26.39	49.02	1007.62	70.82	438.53
24.67	61.5	1009.06	72.77	437.37
23.62	45.87	1007.75	58.69	445.55
29.78	74.78	1009.28	55.09	436.39
20.79	50.59	1017.75	73.35	456.01
26.3	69.05	1005.37	41.7	438.12
27.24	66.75	1017.78	69.6	433.65
23.65	59.92	1010.19	89.53	436.74
31.23	68.67	1005.82	52.1	436.58
26.55	73.67	1005.74	79.41	433.44
23.62	49.21	1014.1	49.54	443.53
27.44	65.59	1010.76	68.67	441.08
21.53	70.02	1010.33	95.95	440.93
25.32	54.5	1015.5	68.17	451.52
29.44	64.33	1011.4	61.78	442.32
23.28	69.51	1013.31	53	444.17
29.86	69.34	1007.76	54.12	433.57
28.77	58.33	1013.73	36.6	448.06
21.75	59.8	1016.65	72.94	453.17
29.54	74.99	1005	69.69	432.94
29.77	69.48	1009.8	52.6	432.69
21.59	66.54	1004.88	90.54	441.71
25.24	68.28	1000.26	78.17	435.9
32.16	66.25	1008.17	56.88	434.5
30.32	64.69	1006.35	51.36	436.72
31.31	67.48	1009.71	57.06	440.38
32.91	73.68	1014.49	50.62	426.28
27.09	73.5	1011.34	76.06	434.31
26.74	69.89	1013.96	51.82	436.02
24.19	65.48	1018.8	60.54	443.92
20.47	58.16	1016.97	68.6	453.99
26.24	70.36	1005.4	82.43	437.31
21.46	51.61	1010.91	76.41	457.28
25.95	69.51	1009.36	66.82	434.38
28.57	69.34	1007.98	65.55	439.46
20.94	49.02	1008.91	87.32	448.18
27	71.25	1002.66	70.59	437.22
24.1	52.84	1006.47	47.58	444.69
20.65	48.41	1008.38	91.02	447.35
25.21	59.21	1017.37	55.06	445.33
22.67	58.2	1016.91	60.75	446.36
29.56	74.22	1007.45	57.46	432.84
27.94	63.07	1010.75	38.57	441
25.88	74.67	1016.66	81.09	434.81
23.04	59.43	1010.23	68.99	442.99
24.19	65.48	1018.8	60.54	443.92
23.55	58.79	1010.78	78.47	447.01
24.17	59.44	1012.66	78.53	447.13
29.3	67.69	1007.17	55.5	430.72
22.48	50.32	1008.47	83.58	444.5
32.26	73.68	1014.75	60.9	426.48
27.18	59.27	1012.57	64.18	439.69
29.54	74.99	1005	69.69	432.94
28.54	76.86	1000.09	74.67	433.35
25.98	73.18	1012.28	85.78	439.73
32.89	73.68	1014.45	52.34	426.46
24.65	64.63	1020.52	53.45	446.04
27.19	71.32	1008.97	88.43	437.92
25.3	71.29	1007.86	62.98	437.17
25.68	68.27	1008.05	68.48	434.89
32.34	74.99	1002.77	42.83	433.07
32.56	68.14	1004.02	35.04	425.11
28.14	65.34	1014.44	46.17	443.11
27.72	69.88	1007.58	72.25	434.02
24.78	57.19	1008.08	65.4	443.62
28.31	50.05	1005.75	50.17	436.75
24.6	57.85	1012.92	69.56	447.09
28.88	63.76	1010.16	56.34	435.54
22.17	65.61	1014.71	70.91	449.91
26.13	57.32	1012.27	45.78	441.6
23.01	44.05	1006.56	74.95	450.67
29.27	66.85	1011.11	63.25	440.98
21.75	49.82	1015.01	78.33	455.28
26.29	68.24	1010.71	76.95	429.71
22.01	58.46	1016.26	75.99	443.75
31.4	70.32	1011.62	65.01	433.42
24.49	65.59	1011.52	85.12	441.8
23.82	63.76	1009.8	68.94	440.52
25.66	77.54	1008.22	78.42	432.82
32.26	73.68	1014.75	60.9	426.48
21.89	58.62	1016.15	74.59	450.05
24.09	73.68	1014.93	94.55	441.34
20.43	63.09	1016.46	91.78	445.58
29.91	74.33	1013.22	39.76	430.26
30.08	68.14	1003.99	77.38	425.27
