AT	V	AP	RH	PE
22.74	58.12	1015.16	79.58	447.86
14.43	45.08	1023.23	83.98	465.07
18.41	44.89	1009.75	77.24	448.88
13.5	44.92	1023.87	87.17	468.85
11.73	37.92	1008.24	65.13	472.04
30.64	74.87	1009.44	59.01	437.43
26.51	70.32	1010.3	57.4	431.82
13.12	39.18	1023.11	64.33	471.44
8.42	43.14	1011.62	80.32	483.49
25.11	63.21	1012.21	83.58	443.43
26.42	59.27	1012.9	65.38	443.94
10.28	39.61	1020.43	69.09	478.34
24.97	58.95	1017.19	56.24	440.03
27.19	64.96	1006.71	73.99	428.79
18.19	66.54	1012.9	86.05	449.22
18.79	49.15	1021.69	70.16	458.75
8.83	43.56	1014.9	81.55	482.43
28.61	68.12	1012.23	46.45	435.28
24.5	58.66	1011.54	57.92	451.03
6.15	40.07	1020.2	66.64	494.3
23.36	62.52	1016.18	68.18	448.37
25.16	43.21	1011.73	88.69	442.29
16.91	43.96	1013.32	79.87	465.86
14.03	44.88	1019.6	57.63	465.51
7.95	37.49	1009.32	80.8	479.78
18.18	50.16	1010.22	99.73	451.14
22.58	58.12	1014.88	80.59	448.32
22.63	45.61	1014.14	73.06	457.88
14.16	44.58	1020.75	77.42	473.22
28.04	69.14	1007.16	80.38	436.37
17.25	39.39	1014.27	67.8	465.74
13.12	39.18	1023.11	64.33	471.44
26.75	43.21	1012.29	87.28	430.45
12.98	39.64	1013.95	74.39	473.54
14.02	41.78	1011.26	48.62	465.87
11.22	41.66	1008.96	72.38	477.53
25.16	54.2	1012.69	58.02	441.99
9.13	39.04	1022.36	74.6	483.24
14.8	40.2	1012.87	88.35	466.27
24.4	69.94	1005.75	58.1	438.76
28.71	64.69	1006.52	68.38	435.85
25.79	75.6	1017.46	75.63	434.65
6.87	40.07	1017.91	57.64	491.4
28.07	64.09	1005.41	64.09	436.61
28.07	66.17	1010.58	64.11	443.77
23.48	66.44	1011.28	61.11	443.21
30.17	76.86	998.23	73.61	430.3
27.65	48.41	1008.54	58.25	440.94
25.1	61.47	1007.84	75.75	447.27
24.4	60.32	1016.5	70.96	447.73
32.02	67.83	1007.77	53.31	426.55
26.2	72.24	1011.3	78.29	432.65
25.44	75.23	1010.71	66.44	436.67
28.71	70.32	1011.78	76.53	435.95
18.71	54.9	1017.12	74.79	456.88
20.83	70.72	1009.56	89.37	446.48
17.81	37.2	1011.98	67.27	470.97
19.4	49.69	1012.89	75.53	455.6
30.09	76.2	1006.64	61.02	434.68
25.15	68.61	1011.03	53.59	447.91
28.24	65.74	1013.4	64.87	438.47
30.37	67.45	1015.35	45.6	431.38
25.41	69.14	1006.4	87.4	436.59
30.62	64.69	1006.23	52.06	435.84
28.76	60.23	1010.03	58.24	437.42
25.03	60.27	1017.9	72.04	438.24
14.91	46.9	1019.59	98.1	461.73
21.28	70.72	1010.29	86.22	445.54
22.28	58.12	1014.54	83.27	448.97
15.07	43.48	1015.22	57.74	459.96
3.21	38.44	1016.9	86.34	491.35
25.61	74.22	1010.26	75.15	438.45
23.75	67.9	1006.25	70.17	445.22
30.97	67.9	1005.98	55.6	428.26
7.69	36.24	1013.08	88.37	482.46
6.72	38.91	1016.89	90.47	485.89
15.43	39.64	1008.58	87.99	464.05
21.9	57.76	1017.45	66.89	449.95
14.16	39.28	1015.63	77.29	471.27
8.75	40.77	1021.99	86.46	478.85
16.69	46.18	1011	97.85	458.57
20.56	60.08	1017.79	78.08	452.8
10.38	40.71	1025.27	80.87	481.3
10.8	40.69	1014.3	87.44	478.19
27.87	70.79	1003.96	72.17	428.41
20.19	58.86	1014.3	71.64	450.67
13.32	44.2	1020.02	78.78	465.57
19.72	47.03	1012.1	90.36	458.59
5.72	39.33	1009.96	95.4	490.76
18.16	43.72	1008.64	75.22	454.98
27.06	72.58	1009.24	90.31	429.18
24.73	71.14	1009.07	68.87	437.55
12.27	49.83	1007.75	92.02	467.1
22.06	47.43	1009.85	76.85	453.5
24.32	65.48	1017.55	59.02	443.31
7.29	40.96	1023.01	90.78	488.65
16.29	50.88	1013.79	99.15	456.28
9.28	41.54	1018.33	79.89	482.8
24.47	70.94	1008.07	81.55	436.29
26.52	63.94	1018.23	42.41	440.47
17.72	50.9	1012.02	85.55	456.4
26.12	68.94	1007.12	67.08	434.11
17.47	63.31	1015.28	88.22	450.68
19.6	60.95	1015.4	84.26	456.06
31.62	64.05	1010.94	58.93	439.09
21.04	45.09	1014.19	40.62	450.92
4.41	42.07	1005.54	68.85	488.36
11.18	37.5	1013.32	74.32	472.02
22.61	44.05	1005.69	76.74	443.45
23.43	51.43	1011.31	73.55	444.09
27.22	66.48	1004.59	52.66	436.06
23.63	65.59	1013.1	76.95	440.56
24.58	71.94	1006.85	89.02	433.99
26.28	68.14	1005.61	53.17	435.71
11.69	35.76	1019.02	55.6	471.72
21.35	57.76	1017.36	73.1	452.57
8.14	36.24	1013.15	87.85	480.25
29.14	67.45	1015.51	46.47	433.34
23.65	66.05	1019.6	78.21	442.9
27.26	63.77	1014.07	66.58	436.01
31.74	72.25	1012.21	41.62	437.29
21.91	70.32	1009.17	90.57	439.29
22.58	41.54	1013.21	71.33	460.95
9.38	41.44	1015.09	86.8	481.96
12.98	39.64	1013.95	74.39	473.54
33.5	70.8	1008.99	57.24	433.19
12.49	38.25	1012.61	83.32	470.63
14.19	49.83	1006.52	90.72	462.86
10.02	39.96	1024.88	96.85	473.22
24.67	68.14	1004.96	58.15	438.4
22.5	70.94	1008.04	82.39	442.4
19.13	59.21	1018.32	89.66	450.81
20.51	63.09	1016.39	92.99	445.86
9.97	39.99	1010.09	95	477.31
28.25	57.19	1007.99	67.9	436.99
26.35	59.44	1012.16	63.73	443.73
31.28	69.51	1010.09	36.85	429.29
16.81	38.52	1018.26	75.21	459.01
29.31	64.84	1010.49	53.97	442.11
29.14	67.45	1015.51	46.47	433.34
9.27	38.56	1017.69	62.49	475.42
7.55	38.08	1019.37	76.32	485.49
21.19	52.3	1008.24	79.19	447.06
11.46	38.91	1012.34	77.37	477.5
24.35	66.49	1012.48	62.12	439.15
15.77	41.79	1007.96	80.69	455.87
15.33	43.13	1015.41	53.17	466.86
22.7	61.41	1012.08	78.08	449.75
3.38	39.64	1011	81.22	488.92
6.84	39.4	1011.9	93.75	484.09
31.06	67.17	1007.62	65.54	437.91
7.98	43.52	1022.45	97.68	481.93
11.3	43.14	1019.56	99.83	469.73
26.93	75.23	1010.19	62.12	434.1
29.08	52.84	1006.14	40.09	438.24
19.89	51.43	1007.38	91.79	448.85
22.25	60.77	1017.8	82.19	444.05
16.74	39.16	1005.68	71.17	460.47
33.6	74.33	1012.31	35.66	428.62
24.27	70.47	1008.96	78.31	434.24
13.14	40.66	1016.47	94.76	466.95
14.66	40.73	1017.45	88.57	459.23
15.97	45.01	1016.58	83.24	456.91
30.7	71.58	1010	48.96	429.27
33.15	70.4	1003.72	53.98	430.15
31.49	73.5	1010.71	40.16	432.13
17.31	58.49	1011.8	92.77	456.84
24.99	58.79	1016.37	67.16	439.2
21.19	55.5	1019.83	65.22	455.93
15.09	40.89	1010.15	92	466.47
20.77	69.51	1012.96	62.89	442.82
25.18	56.89	1012.26	64.46	442.42
24.01	65.18	1012.57	76.02	437.27
28.38	64.05	1010.19	71.84	439.83
24.96	68.12	1011.27	70.22	437.62
23.56	67.79	1010.14	89.72	441.29
18.31	46.21	1010.46	82.15	451.75
20.21	58.12	1015.36	79.18	453.19
29.89	65.74	1012.95	51.36	438.24
17.37	40.55	1001.19	71.42	460.97
21.39	63.9	1013.44	70.95	449.38
13.78	45.78	1025.27	95.72	462.88
29.13	66.56	1006.63	52.85	439.31
5.71	45.87	1012.04	93.42	482.49
23.46	72.43	1008	90.55	435.36
18.2	52.72	1025.87	54.26	463.47
20.88	56.85	1010.91	84.28	440.08
29.33	52.84	1006.04	44.3	438.25
17.3	62.1	1020.28	88.06	450.83
6.57	42.07	1004.48	74.82	483.86
21.7	70.32	1009.12	91.3	438.52
14.87	54.3	1017.17	71.57	462.87
20.59	59.8	1015.27	77.94	453.83
21.78	51.43	1007.45	88.71	446.56
18.8	47.83	1005.86	76.77	453.9
26.49	71.73	1010.07	74.48	431.06
9.59	38.91	1011.87	81.3	479.96
13.98	41.79	1010.6	83.84	457.12
24.27	74.93	1012.73	73.81	443.06
16.97	44.92	1025.21	74.27	460.21
26.24	77.95	1014.19	85.21	438.01
11.77	41.06	1021.45	76.63	475.88
14.73	39.52	1017.01	74.21	470.45
19.87	48.14	1016.94	81.56	451.14
24.77	48.92	1010.25	47.04	448.25
19.64	46.33	1013.33	98.99	451.45
26.18	68.08	1012.92	55.7	436.51
24.45	70.02	1010.75	71.37	445.8
24.38	60.84	1017.85	62.23	440.85
22.95	66.54	1004.53	88.06	434.41
21.12	63.91	1009.33	96.14	447.64
18.99	62.1	1020	76.76	453.09
28.83	66.44	1008.47	77.49	430.01
23.43	71.97	1009.42	94.27	442.19
29.7	67.17	1007.31	66.56	438.04
14.73	36.99	1007.32	90.84	468.23
22.43	69.84	1006.94	75.54	436.19
14.6	44.84	1023.58	88.21	464.88
10.2	40.67	1016.15	73.2	482.26
10.82	37.5	1009.23	96.62	473.9
17.7	49.21	1015.16	67.91	455.97
29.34	74.34	998.58	81.55	430.57
25.8	71.58	1010.08	85.14	435.2
13.84	41.26	1020.92	74.74	462.46
12.76	40.27	1006.58	49.34	474.03
23.25	63.86	1017.82	59.64	445.12
17.39	46.21	1013.94	82.73	454.06
27.44	65.59	1010.76	68.67	441.08
25.54	61.08	1013.77	69.64	448.57
14.66	43.13	1014.97	46.31	467.87
15.27	41.16	1009	84.12	467.01
10.04	39.13	1011.26	88.91	474.61
29.77	69.98	1013.32	69.6	430.65
25.24	66.54	1002.07	81.22	433.86
13.57	42.99	1007.51	88.95	472.04
21.87	66.86	1013.01	57.39	453.62
29.25	78.87	1012.05	84.28	430.49
29.98	67.22	1014.22	52.69	445.3
28.01	65.34	1014.68	46.86	440.77
16.78	39.63	1005.84	87.91	465.97
23.79	50.16	1005.32	75.82	435.49
21.31	58.05	1012.94	88.39	446.76
29.9	64.79	1016.9	48.24	441.41
31.12	69.13	1009.61	56.54	429.41
10.64	41.04	1025	93.59	468.88
24.15	64.63	1020.72	58.06	448.87
17.37	48.92	1011.91	58.4	455.53
19.35	39.39	1013.91	61.53	465.28
6.61	38.91	1015.77	92.31	484.32
9.66	41.82	1033.19	73.19	477.67
13.12	52.75	1023.69	67.5	462.7
17.92	50.66	1012.62	93	456.84
9.09	41.92	1029.36	91	478.98
8.86	36.71	1025.64	79.65	478.88
29.05	69.71	1009.03	64.25	434.05
26.12	63.31	1013.97	51.6	439.77
25.22	71.85	1009.78	68.96	438.71
24.37	70.02	1010.97	71.97	443.53
28.85	71.32	1009.09	76.9	435.13
17.32	41.67	1013.23	68.07	462.74
20.91	59.14	1017.25	74.7	442.67
21.59	48.06	1012.72	77.13	446.83
24.03	62.44	1010.96	79.88	430.66
21.27	57.5	1014.53	80.76	453.34
19.17	52.9	1016.56	65.23	458.59
29.45	75.6	1018.12	50.68	437.31
24.26	66.44	1011.33	55.32	445.63
25.06	62.39	1008.09	82.56	438.31
23.67	63.86	1019.67	57.95	441.73
14.02	44.47	1028.02	68.97	465.93
6.43	39.61	1017.51	83.8	480.58
16.99	40.89	1011.54	64.51	464.95
22.53	62.39	1007.84	86.4	450.08
28.41	66.91	1008.22	57.93	440.52
29.91	76.86	998.59	72.41	432.6
17.74	44.2	1018.87	58.59	454.37
12.36	40.56	1022.11	72.99	474.71
19.83	46.33	1013.27	96.4	451.22
29.9	64.79	1016.9	48.24	441.41
29.58	76.2	1008.37	60.73	433.91
26.09	70.4	1007.41	85.37	432.52
17.75	55.5	1020.15	81.26	459.43
18.21	45	1022.86	48.84	467.54
28.86	73.4	1011.37	58.76	439.33
25.34	70.47	1006.46	83.94	433.34
15.56	41.04	1025.8	64.81	457.11
16.14	54.3	1017.93	65.68	460.73
28.72	76.86	999.31	71.74	431.74
20.62	43.43	1009.93	64.02	449.07
23.75	68.51	1013.21	76.01	441.61
17.39	42.44	1013.72	73.79	461.55
31.11	74.16	1012.2	58.86	435.69
29.76	73.56	1008.07	84.85	432.51
14.37	40.56	1021.67	68.18	470.19
21.54	69.48	1011.04	80.48	443.15
30.18	65.74	1012.63	47.74	441.65
23.78	49.3	1003.3	76.56	439.83
25.57	65.46	1014.81	38.58	444.46
14.77	58.2	1018.78	83.83	460.54
17.48	40.89	1011.39	62.45	462.59
29.5	72.86	1004.63	52.17	439.43
23.22	66.56	1002.47	85.39	437.11
11.72	40.35	1012.08	83.98	476.41
20.73	41.1	1001.86	47.51	456.44
32.63	73.88	1005.64	52.56	435.75
9.49	40.69	1015.09	91.31	476.67
24.16	60.29	1018.09	63.49	446.17
26.92	78.92	1011.65	96.22	434.64
12.58	39.72	1017.85	57.74	471.24
18.26	61.27	1019.1	74.74	428.67
26.58	59.39	1014.49	65.87	439.46
9.05	36.3	1027.44	74.85	479.43
33.79	69.05	1001.62	40.13	435.1
25.41	48.06	1013.12	46.52	444.01
27.5	65.34	1014.93	47.46	439.59
27.71	75.23	1010.21	59.75	440.7
26.66	73.56	1006.9	99.27	433.62
21.5	50.59	1017.08	65.28	453.8
6.76	39.81	1017.11	87.9	483.16
28.07	66.17	1010.58	64.11	443.77
27.57	60.07	1016.52	54.75	440.12
30.66	73.77	1003.13	78.09	430
28.24	65.74	1013.4	64.87	438.47
20.65	48.41	1008.38	91.02	447.35
10.55	41.55	1005.02	63.24	473.99
21.94	50.32	1008.44	86.98	444.89
8.28	40.77	1011.55	89.79	480.15
7.66	41.92	1031.96	82.48	485.11
9.37	42.32	1015.15	82.96	477.57
16.39	52.75	1024.42	54.61	459.48
17.5	42.23	1013.37	86.87	462.57
12.48	39.85	1012.93	60.23	477.17
11.82	41.26	1020.74	91.14	466.95
19.41	46.63	1013.23	86.28	452.6
13.69	43.22	1009.94	74.64	466.72
9.08	42.49	1010.67	85.35	481.46
14.22	37.85	1011.24	88.49	471.05
21.14	69.94	1008.87	79.74	440.69
7.78	40.8	1026.7	85.61	488.54
27.17	61.02	1011.38	65.32	437.06
20.12	45.09	1013.73	57.78	448.35
4.84	38.5	1011.96	81.62	491.23
21.71	61.45	1010.97	91.62	445.72
11.94	39.28	1017.04	89.88	475.59
23.62	67.45	1014.63	59.8	439.45
8.47	41.26	1020.57	91.28	477.14
13.38	40.89	1010.48	92.55	472.15
27.33	68.94	1007.04	61.83	431.96
8.19	41.66	1016.57	75.38	485.2
14.54	42.77	1019.61	81.82	466.37
10.59	41.46	1016.87	85.7	480.83
29.25	66.51	1015.53	33.65	441.7
8.85	41.06	1020.99	86.05	486.4
14.74	44.47	1028.29	67.87	462.92
21.12	47.24	1003.79	70.55	462.41
27.77	63.87	1017.97	38.77	444.06
27.23	66.48	1005.23	52.38	432.55
23.35	63.47	1011.78	84.24	437.87
6.49	35.57	1025.4	79.67	486.8
24.18	59.92	1009.88	79.54	438.85
23.62	45.87	1007.75	58.69	445.55
14.28	42.74	1028.79	70.67	467.22
34.33	69.05	1000.89	37.9	430.56
29.23	69.59	1009	71.41	437.95
19.14	56.65	1020.84	82.97	458.06
14.02	40.1	1015.56	82.44	467.32
30.26	59.22	1013.18	61.08	442.98
28.37	75.6	1017.48	55.19	439.25
30.56	69.04	1009.29	55.73	442.24
19.31	52.72	1024.93	53.93	455.25
25.24	67.45	1013.56	50.91	438.99
30.57	73.03	1013.75	73.68	437.42
7.73	39.04	1018.61	68.23	482.39
27.76	44.89	1009.4	50.15	442.83
14.24	44.84	1023.6	94.06	466.67
9.99	36.71	1023.57	83.53	475.85
30.24	68.3	1016.21	48.25	431.82
11.11	37.5	1013.68	73.67	473.32
27.62	71.14	1011.6	52.8	434.72
10.46	41.26	1020.65	92.24	473.76
22	51.3	1012.87	85.79	450.18
19.88	44.6	1015.52	37.85	467.68
14.81	40.71	1018.54	73	467.66
8.68	39.61	1021.54	77.98	486.31
14.94	42.77	1018.06	75.35	460.51
25.68	46.21	1011.01	57.53	442.98
15.22	50.88	1014.19	100.12	460.44
19.83	39.39	1013.73	59.16	463.72
22.69	54.2	1012.92	65.55	444.26
30.1	47.93	1002.64	42.06	435.27
14.84	38.91	1013.78	69.27	467.83
6.53	42.85	1012.65	91.6	480.98
14.86	44.85	1016.19	67.43	468.87
27.35	61.47	1008.43	70.65	443.67
7.89	39.37	1016.28	84.66	483.82
20.56	64.45	1012.24	53.09	458.97
21.43	63.94	1012.68	99.68	445.29
9.42	41.4	1030.38	87.8	472.99
30.8	69.14	1007.68	63.78	433.62
31.84	71.37	1003.51	46.22	432.04
27.69	73.91	1005.23	75.71	435.08
29.25	69.13	1010.27	67.35	426.29
14.2	40.92	1022.26	71.71	460.42
29.8	64.69	1006.6	54.43	437.85
8.16	39.3	1019.39	85.38	483.17
26.68	49.02	1008.4	68.01	441.54
5.96	36.25	1029.4	88.63	488.2
10.45	40.71	1015.68	81.48	469.22
30.65	65.18	1012.51	42.32	436.79
30.11	70.8	1008.57	69.25	432.33
12.58	43.67	1012.86	94.01	472.65
5.47	38.68	1017.33	72.71	485.7
17.23	41.1	1002.45	68.88	464.18
26.95	70.8	1009.73	82.95	436.8
27.36	48.6	1003.18	54.93	436.06
8.74	36.3	1015.18	61.97	438.63
23.46	51.19	1009.6	73.22	444.82
12.19	40.23	1017.45	82.07	474.91
28.7	49.16	1004.42	36.51	439.45
31.76	66.54	1003.02	49.64	430.18
9.38	43.7	1015.45	90.47	481.52
15.45	61.27	1019.87	79.21	456.59
32.06	75.33	1001.96	63.15	432.92
20.55	68.63	1012.5	67.07	453.47
27.69	73.91	1005.23	75.71	435.08
10.77	44.78	1012.87	84.16	470.66
19.46	56.89	1014.02	84.95	447.86
26.47	47.43	1009.09	54.94	439.4
10.46	41.06	1021.41	82.34	481.47
28.13	61.25	1013.12	62.57	436.61
27.52	67.9	1005.65	59.52	439.01
5.95	37.8	1022.03	67.97	479.2
32	65.74	1011.22	46.16	440.26
18.11	58.95	1016.61	89.17	454.29
24.12	51.43	1006.55	83.77	441.49
20.46	51.43	1007.31	93.25	444.88
25.27	63.91	1009.82	75.48	440.39
14.76	40.71	1017.37	71.07	465.58
26	69.89	1015.12	73.06	433.5
24.2	60.95	1014.82	59.42	448.43
16.71	42.99	1007.72	75.35	465.09
21.61	58.62	1017.61	76.07	449.11
22.95	66.54	1004.53	88.06	434.41
21.37	57.76	1018.8	70.12	454.66
17.72	48.14	1013.26	65.09	457.44
28.18	60.07	1016.34	49.13	441.61
32.48	69.89	1013.98	46.39	434.13
25.36	60.07	1015.06	66.11	439.73
30.22	68.3	1014.91	34.9	434.3
25.73	62.66	1010.15	54.66	444.85
30.76	73.17	1009.89	50.43	430.98
28.94	68.67	1005.39	75.24	434.65
6.76	39.22	1013.91	77	487.08
25.68	70.32	1009.08	90.48	431.32
20.21	69.94	1009.33	83.96	447.06
26.93	62.44	1011.02	70.05	435.11
30.61	68.84	1011.18	52.5	439.9
12.19	40.75	1015.13	88.98	475.36
23.19	42.67	1007.83	63.31	446.95
22.59	59.43	1005.85	84.02	442
14.42	44.88	1019.35	59.17	462.72
14.3	54.3	1015.16	75.29	464.9
21.35	58.16	1017.21	67.66	452.83
8.01	40.02	1031.33	85.01	477.84
19.02	44.85	1014.57	43.37	465.42
14.38	44.84	1024.59	81.68	471.6
25	68.14	1005.35	57.13	437.67
6.05	38.68	1017.46	66.13	483.5
10.31	44.63	1020.55	88.62	471.78
8.83	41.92	1031.8	78.97	483.38
20.55	63.86	1015.12	73.98	447.54
28.72	76.86	999.31	71.74	431.74
22.69	65.12	1016.35	72.02	446.91
18.43	56.03	1020.41	60.55	465.17
28.63	66.56	1005.88	64.73	427.35
8.52	38.5	1013.16	64.06	482.96
10.78	41.93	1015.56	95.71	478.88
6.33	39.33	1012.06	93.16	492.22
25.88	69.13	1002.44	85.67	426.14
32.88	72.29	1008.5	62.74	431.74
11.75	41.2	1012.7	89.86	475.35
18.59	43.14	1011.92	52.63	464.48
19.87	49.69	1012.23	68.57	456.03
15.32	45.01	1013.3	83.72	459.31
9.42	41.4	1029.99	88.41	477.01
6.72	39.85	1011.84	84.66	489.09
5.49	40.81	1014.43	90.41	487.36
26.35	59.44	1012.16	63.73	443.73
14.79	41.04	1025.32	75.81	456.97
28.56	69.51	1012.45	46.59	434.35
23	60.27	1018.72	84.25	442
6.04	41.14	1027.8	86.4	480.39
22.75	58.86	1016	67.34	448.32
13.69	40.1	1014.38	83.57	470.76
21.99	71.85	1009.5	74.77	441.1
13.21	41.2	1016.63	74.1	474.26
14.56	45.51	1015.39	69.84	469.79
22.32	70.47	1010.97	83.16	441.87
25.76	71.06	1007.93	90.4	433.75
10.9	40.67	1016.66	65.09	482.4
18.55	41.1	1002.02	65.16	459.97
6.89	43.65	1019.87	72.77	484
19.09	56.51	1015.58	92.56	449.24
8.36	40.67	1014.99	73.65	489.1
17.49	40.55	1001.73	73.15	462.37
12.22	40.78	1024.02	85.46	464.12
11.72	40.55	1021.54	85.13	470.8
32.91	73.68	1014.49	50.62	426.28
29.6	71.94	1007.07	62.65	429.02
13.26	42.99	1007.58	94.26	472.52
23.28	72.24	1011.3	90.5	434.21
14.66	41.76	1022.12	78.13	463.6
20.99	50.78	1008.55	75.14	449.07
17.27	40.55	1000.89	70.66	461.31
7.65	36.3	1016.5	65.51	482.56
23.45	66.48	1003.66	75.83	435.13
29.09	47.93	1003.05	48.13	438.97
28.44	69.4	1003.98	73.51	433.44
19.09	42.44	1012.93	63.59	461.84
13.88	48.79	1017.28	79.4	464.14
28.89	70.72	1009.36	70.33	433.02
18.83	47.83	1005.58	77.07	454.23
13.45	41.49	1020.19	88.72	467.3
28.36	69.88	1007.75	84.17	434.03
29.56	51.43	1005.87	59.22	437.93
24.07	71.97	1008.83	94.87	441.84
14.56	39.39	1014.23	80.61	471.72
13.82	41.62	1011.48	77.66	454.88
18.76	52.9	1016.27	64.7	458.26
26.3	71.94	1006.64	85.12	428.83
11.92	40.55	1016.91	100.07	472.45
14.53	39	1016.48	76.36	464.86
27.24	66.75	1017.78	69.6	433.65
27.2	65.12	1016.2	44.95	442.54
23.13	72.24	1010.92	92.3	437.67
25.77	63.31	1012.76	65.98	439.98
24.34	66.05	1019.26	74.58	440.67
14.29	39.59	1012.36	92.38	463.13
28.31	74.34	998.42	79.23	431.95
15.28	43.71	1024.32	81.24	463.44
8.61	43.8	1021.9	74.35	478.25
16.75	42.23	1013.81	84.98	464.87
7.21	42.03	1017.81	90.12	482.26
9.49	40.69	1015.09	91.31	476.67
19.4	42.44	1013.19	58.63	459.76
27.26	63.77	1014.07	66.58	436.01
13.03	39.35	1015.34	79.18	474.02
21.09	50.9	1012.42	69.09	456.09
23.08	48.41	1008.44	82.35	443.5
26.95	48.41	1008.53	62.94	436.54
7.26	36.08	1021.47	83.15	483.58
14.55	40.73	1018.36	89.12	458.82
10.36	43.67	1011.95	78.15	477.23
23.09	69.13	1010.93	90.07	436.67
27.63	64.96	1006.3	75.38	434.22
23.37	63.87	1016.67	60.44	446.42
28.78	60.07	1014.54	49.03	439.74
25.98	68.12	1011.36	66.86	439
23.9	61.47	1009.01	81.05	438.73
11.98	44.58	1016.45	78.8	477.56
9.93	40.67	1018.08	69.74	485.23
30.85	68.94	1007.31	68.99	426.1
24.56	71.94	1006.81	89.59	437.97
29.35	68.51	1007.63	70.67	430.22
2.64	39.64	1011.02	85.24	481.29
25.72	59.21	1012.37	66.62	437.72
15.39	42.28	1007.35	81.35	467.3
31.14	67.32	1013.93	38.37	436.64
30.74	69.59	1008.69	68.04	437.81
28.16	70.4	1003.77	83.17	434.01
6.52	35.57	1025.37	78.32	486.06
29.51	75.6	1017.92	50.61	431.18
10.35	39.82	1013.33	94.78	477.14
18.19	66.54	1012.9	86.05	449.22
12.72	39.13	1008.36	92.59	467.28
22.22	59.14	1017.32	83.41	442.31
31.16	64.96	1001.71	44.85	425.82
18.87	52.08	1005.25	99.19	449.61
14.17	42.99	1007.38	78.88	470.68
20.98	42.23	1012.9	70.7	462.27
30.24	66.75	1017.95	55.66	435.02
13.9	39.54	1007.01	81.33	471.16
14.85	40.69	1014.91	72.64	469.3
25.54	60.37	1006.49	71.54	436.14
19.84	65.48	1019.54	76.6	449.85
28.02	68.08	1013.44	44.46	434.95
22.19	60.37	1008.45	92.43	440.75
23.04	64.27	1014.29	80.23	439.67
17.66	60.08	1017.22	86.96	456.62
21.51	65.48	1017.11	72.99	448.65
24.78	68.94	1007.29	70.56	435.93
10.04	41.62	1013.36	95.17	463.87
23.03	68.08	1012.63	70.37	441.71
30.51	70.94	1007.64	59.42	430.91
31.9	69.4	1003.4	57.76	436.04
27.86	63.07	1011.11	56.81	440.48
25.06	78.92	1010.74	90.7	434.55
23.31	60.37	1005.17	82.75	438.52
21.97	65.61	1016.09	73.29	447.05
8.9	36.24	1013.29	89.35	479.03
22.6	69.84	1006.37	79.59	435.13
6.39	35.57	1025.53	77.23	487.69
26.02	70.79	1004.21	79.12	428.72
16.58	37.64	1015.23	81.59	460.48
10.05	40.23	1019.71	90.41	475.48
24.99	48.92	1010.03	41.26	443.12
29.22	72.39	1000.87	77.39	430.24
10.39	39.69	1003.31	89.6	473
23.24	63.76	1010.1	79.16	441.35
12.5	45.51	1015.8	82.82	469.69
6.77	39.81	1017.01	87.68	488.27
25.84	67.83	1009.26	59.55	433.32
14.62	43.99	1023.6	86.7	461.88
25.99	68.08	1013.13	59.14	442.14
19.76	62.1	1020.07	73.55	450.44
26.14	72.99	1007.49	81.72	433.25
13.69	34.03	1018.45	65.76	469.12
23.42	73.17	1012.07	88.39	438.22
29.03	43.21	1011.83	65.23	434.11
11.74	43.56	1015.14	70.72	477.5
27.89	68.12	1012.78	48.72	435.69
20.2	50.9	1011.72	77.63	454.09
9.37	44.77	1020.61	87.31	474.41
22.49	45.61	1013.1	75.69	455.12
12.04	40.78	1025.21	85.97	463.51
14.41	40.83	1009.82	80.43	470.13
30.08	67.25	1017.6	53.09	434.01
16.39	41.96	1011.7	94.85	463.99
15.33	52.05	1014.15	80.56	452.82
16.17	41.79	1005.78	78.8	454.72
12.91	41.16	1011.9	89.19	472.71
28.56	74.22	1007.45	69.6	434.54
24.29	62.91	1013.04	65.85	442.18
9.78	40.03	1017.33	92.11	480.59
21.87	69.45	1014.04	71.19	439.97
12.74	41.38	1021.92	56.67	475.63
13.22	40.83	1007.82	92.72	472.72
23.08	64.44	1014.85	69.95	448.61
29.64	54.2	1013	39.56	438.12
5.51	35.57	1026.3	78.97	489.36
8.64	41.66	1014.14	80.44	481.89
12.31	40.64	1020.71	94.6	475.65
34.33	69.05	1000.89	37.9	430.56
27.23	44.05	1005.69	58.91	440.2
22.2	51.19	1009.2	82.95	445.54
29.48	73.21	1000.67	79.35	433.53
22	51.3	1012.87	85.79	450.18
25.24	67.45	1013.56	50.91	438.99
28.88	66.56	1006.26	59.15	426.66
13.84	42.18	1015.74	79.76	468.66
8.67	40.77	1011.81	89.4	479.23
23.09	51.19	1009.4	81.61	443.22
8.3	43.13	1020.02	83.11	484.07
18.62	59.15	1012.85	82.54	450.81
10.75	40.81	1015.93	79.27	474.71
18.83	48.98	1016.33	74.23	453.28
29.6	71.94	1007.07	62.65	429.02
28.09	65.27	1013.27	51.96	440
28.6	71.22	1003.15	58.33	443.01
26.69	70.36	1006.82	68.29	435.04
33.76	68.51	1011.33	38.35	429.83
20.04	48.92	1011.14	68.92	447.89
21.11	74.78	1009.71	84.35	442.68
8.61	41.04	1024.81	95.6	473.62
23.95	51.86	1014.24	68.28	449.81
27.66	76.86	1001.31	69.47	436.64
25.01	59.54	1007.91	80.93	441.3
29.93	69.48	1009.21	54.59	430.75
28.68	73.77	1004.72	87.01	431.66
